Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	C10_A1_1	SVEC_A1_1	SVEC_A1_2	C10_A1_2	Control_A1	SVEC_A1_3	SVEC_A1_4	C10_A1_3	C10_A1_4	C10_A2_1	SVEC_A2_1	SVEC_A2_2	C10_A2_2	Control_A2	SVEC_A2_3	SVEC_A2_4	C10_A2_3	C10_A2_4	C10_B1_1	SVEC_B1_1	SVEC_B1_2	C10_B1_2	Control_B1	SVEC_B1_3	SVEC_B1_4	C10_B1_3	C10_B1_4	C10_B2_1	SVEC_B2_1	SVEC_B2_2	C10_B2_2	Control_B2	SVEC_B2_3	SVEC_B2_4	C10_B2_3	C10_B2_4	C10_C1_1	SVEC_C1_1	SVEC_C1_2	C10_C1_2	Control_C1	SVEC_C1_3	SVEC_C1_4	C10_C1_3	C10_C1_4	C10_C2_1	SVEC_C2_1	SVEC_C2_2	C10_C2_2	Control_C2	SVEC_C2_3	SVEC_C2_4	C10_C2_3	C10_C2_4	C10_A3_1	SVEC_A3_1	SVEC_A3_2	C10_A3_2	Control_A3	SVEC_A3_3	SVEC_A3_4	C10_A3_3	C10_A3_4	C10_A4_1	SVEC_A4_1	SVEC_A4_2	C10_A4_2	Control_A4	SVEC_A4_3	SVEC_A4_4	C10_A4_3	C10_A4_4	C10_B3_1	SVEC_B3_1	SVEC_B3_2	C10_B3_2	Control_B3	SVEC_B3_3	SVEC_B3_4	C10_B3_3	C10_B3_4	C10_B4_1	SVEC_B4_1	SVEC_B4_2	C10_B4_2	Control_B4	SVEC_B4_3	SVEC_B4_4	C10_B4_3	C10_B4_4	C10_C3_1	SVEC_C3_1	SVEC_C3_2	C10_C3_2	Control_C3	SVEC_C3_3	SVEC_C3_4	C10_C3_3	C10_C3_4	C10_C4_1	SVEC_C4_1	SVEC_C4_2	C10_C4_2	Control_C4	SVEC_C4_3	SVEC_C4_4	C10_C4_3	C10_C4_4	C10_A5_1	SVEC_A5_1	SVEC_A5_2	C10_A5_2	Control_A5	SVEC_A5_3	SVEC_A5_4	C10_A5_3	C10_A5_4	C10_A6_1	SVEC_A6_1	SVEC_A6_2	C10_A6_2	Control_A6	SVEC_A6_3	SVEC_A6_4	C10_A6_3	C10_A6_4	C10_B5_1	SVEC_B5_1	SVEC_B5_2	C10_B5_2	Control_B5	SVEC_B5_3	SVEC_B5_4	C10_B5_3	C10_B5_4	C10_B6_1	SVEC_B6_1	SVEC_B6_2	C10_B6_2	Control_B6	SVEC_B6_3	SVEC_B6_4	C10_B6_3	C10_B6_4	C10_C5_1	SVEC_C5_1	SVEC_C5_2	C10_C5_2	Control_C5	SVEC_C5_3	SVEC_C5_4	C10_C5_3	C10_C5_4	C10_C6_1	SVEC_C6_1	SVEC_C6_2	C10_C6_2	Control_C6	SVEC_C6_3	SVEC_C6_4	C10_C6_3	C10_C6_4	C10_A7_1	SVEC_A7_1	SVEC_A7_2	C10_A7_2	Control_A7	SVEC_A7_3	SVEC_A7_4	C10_A7_3	C10_A7_4	C10_A8_1	SVEC_A8_1	SVEC_A8_2	C10_A8_2	Control_A8	SVEC_A8_3	SVEC_A8_4	C10_A8_3	C10_A8_4	C10_B7_1	SVEC_B7_1	SVEC_B7_2	C10_B7_2	Control_B7	SVEC_B7_3	SVEC_B7_4	C10_B7_3	C10_B7_4	C10_B8_1	SVEC_B8_1	SVEC_B8_2	C10_B8_2	Control_B8	SVEC_B8_3	SVEC_B8_4	C10_B8_3	C10_B8_4	C10_C7_1	SVEC_C7_1	SVEC_C7_2	C10_C7_2	Control_C7	SVEC_C7_3	SVEC_C7_4	C10_C7_3	C10_C7_4	C10_C8_1	SVEC_C8_1	SVEC_C8_2	C10_C8_2	Control_C8	SVEC_C8_3	SVEC_C8_4	C10_C8_3	C10_C8_4	Contaminants	no cut-off	30% cut-off	50% cut-off	70% cut-off
Q8K1J6	1	Trnt1	0.9983	13.28109361	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.7198239	13.48047935	NA	14.70003818	14.59368337	15.17567142	15.24159243	14.26543384	13.95755192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Trnt1			
Q9QUK9	4	Try5	1	21.46418682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.78035446	21.41038386	NA	NA	NA	20.92424563	20.90883119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.98011945	NA	NA	21.88003825	20.9107378	NA	21.45988185	NA	NA	NA	NA	NA	20.96323156	NA	19.97309662	20.90679197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Try5			
P83887	5	Tubg1	1	17.62012505	17.68221095	17.72532904	16.75229862	NA	NA	18.38307593	18.17363934	18.20287965	18.38612966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.20485226	16.57326841	18.1813936	NA	NA	17.71969504	19.18000475	17.7291901	17.88740118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.03157861	18.19041054	18.18201161	NA	NA	17.42900296	17.61910881	16.95383088	17.28255605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.36132046	17.96279801	NA	NA	17.84088385	17.78141443	17.86391323	18.50117592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.65264045	NA	18.59405984	NA	18.38268521	17.45096447	18.31994599	17.41913068	17.54430342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Tubg1			
Q6PAM1	5	Txlna	1	15.92840023	17.40333742	17.8181708	17.30927088	NA	NA	NA	17.27515494	17.89377302	18.23070258	17.96353792	18.20863842	NA	NA	NA	17.6416593	NA	17.15505565	18.43564964	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.83059045	17.18894757	NA	NA	NA	NA	NA	17.46163598	17.85940803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.32500216	15.63866746	16.18956289	NA	NA	16.48491393	NA	17.60010563	16.9045896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.60843134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Txlna			
P07607	1	Tyms	0.9945	16.00166748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3169778	15.40225808	NA	NA	NA	16.43368446	16.25743241	NA	15.89363182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Tyms			
Q91VX2	7	Ubap2	1	17.66314989	18.86417386	18.70093584	NA	NA	NA	NA	NA	18.40596663	18.98133061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.94306356	19.01647364	18.14720495	18.5621655	18.37192446	18.52540985	19.13068932	NA	NA	NA	18.85163163	19.10287459	18.25313974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.51407872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.71022735	NA	NA	NA	18.50110395	18.70293019	NA	18.85003021	19.41815866	18.23443645	NA	NA	18.18326508	18.6546302	19.36733656	19.0481661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.58303851	18.58644758	NA	NA	NA	18.82035482	NA	19.11731662	NA	NA	NA	NA	NA	NA	NA	NA	NA		Ubap2			
O00762	4	UBE2C	0.9991	17.09687763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.86433658	NA	17.47634231	NA	NA	18.23971881	17.63774104	17.95747424	17.47192214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.02005469	17.87441027	18.72834445	17.59094842	18.36470533	18.60472678	17.6734256	18.09143387	17.79851343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.45512504	19.20086648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7542384	NA	18.74358745	NA	NA	17.88585777	18.90957787	17.03512176	NA		UBE2C			
P61082	8	Ube2m	0.9999	17.90952024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.77922117	18.92435016	18.70227326	17.79556333	NA	18.19383496	18.73775238	19.63733193	18.88857405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.15336333	17.59806482	NA	NA	NA	17.86955535	17.79691102	17.99517297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.45717903	18.64517573	19.03651574	NA	NA	17.55821051	18.01561888	17.92013107	18.44671972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.25301038	17.37267248	18.67495415	18.49127815	18.42815807	18.27565169	18.14281056	18.71861661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.07794876	19.1380561	NA	NA	NA	17.92843014	17.26519621	17.91347052	18.57605922	18.64366457	18.07979783	18.05877503	NA	NA	18.68910858	18.58525814	18.15469878	17.8842172	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.70945161	19.00152629	NA	NA	NA	18.81855503	NA	18.15533651	NA		Ube2m			
Q9ES00	8	Ube4b	1	18.17392902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.07345819	19.85305571	19.53250065	NA	19.53688612	19.75468874	19.52445855	18.61264278	18.56408177	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.61407372	19.1513485	19.70901902	21.0207359	NA	19.63908796	19.20745662	19.12054899	18.82149722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.60232661	19.35804956	19.19848201	19.63600938	19.7040259	19.05532979	19.92509849	18.45236845	19.30169721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.11666254	17.9324972	NA	NA	18.41892353	19.39869723	19.28993318	19.08378326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.20934166	18.15032823	18.62165836	NA	18.45956349	18.5673118	18.69401698	18.58642059	18.37288407	NA	20.64872336	19.48939046	19.44280463	NA	19.8323682	20.31721604	19.64548366	20.14997889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Ube4b			
Q91W67	2	Ubl7	0.9972	14.37144682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.43404099	14.66680901	15.69501001	NA	NA	15.50831376	15.71875233	15.48330317	14.67284768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.89681237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Ubl7			
Q8R317	16	Ubqln1	1	19.57360641	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.54350287	19.43122885	NA	NA	NA	19.38741566	19.58287689	NA	19.74160562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.32817985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.55623399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3776266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.14802443	NA	NA	NA	NA	20.14257773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.14466191	NA	19.59160852	NA	NA	19.61965017	19.4538412	19.75233147	18.92164742	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.9961448	19.20602034	NA	NA	NA	19.85697518	19.80755701	NA	19.90297567	NA	NA	NA	NA	NA	NA	NA	20.0754947	19.76977556	NA	20.29135725	NA	NA	NA	NA	20.04773923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Ubqln1			
Q99NB8	2	Ubqln4	0.9994	16.03053948	NA	NA	17.0251935	NA	NA	NA	16.50215157	16.77998007	17.0437752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.20722713	NA	16.61284067	17.28918599	17.17160895	17.22365095	17.02095524	16.64335735	16.9951012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Ubqln4			
A2AN08	4	Ubr4	1	16.5780986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2702195	18.05807185	18.61583042	17.80520501	17.97415753	18.76662147	17.9217455	16.55477704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.21059172	17.61153034	NA	NA	17.47186616	17.75463596	18.38194646	17.02681862	17.31320528	NA	NA	17.03686072	18.27191268	17.68036318	NA	18.27063746	NA	16.89434843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.49227067	NA	NA	NA	18.01028313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Ubr4			
P25976	8	Ubtf	1	18.59966803	19.14469361	18.53094432	19.05901423	NA	NA	18.90200845	19.05992726	18.39011184	18.31007087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.46380395	NA	19.82836753	NA	NA	19.47714548	19.30997067	17.77974825	NA	19.30607747	NA	18.15644791	NA	NA	18.50422068	19.07740065	19.22987928	19.30460563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.90393456	NA	NA	NA	17.69498029	17.3971478	NA	18.106121	18.45143806	19.19112717	18.85517948	19.19352145	NA	18.90948395	18.69159054	18.85201124	19.00771949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.39610204	18.12139258	19.83209828	NA	NA	18.14715312	18.15496746	18.66724278	18.30742869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Ubtf			
Q8VCH8	8	Ubxn4	1	19.84161825	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7490125	20.83767169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.31019582	NA	20.82438076	NA	NA	21.83240179	NA	21.26849298	21.20443033	NA	NA	NA	NA	NA	NA	21.14087539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.18194552	20.7554209	NA	NA	NA	NA	NA	20.22852916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.60692858	20.56741372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.20709084	NA	NA	NA	NA	NA	20.96453459	19.59495771	20.87332456	20.82964164	NA	NA	NA	NA	NA	NA	20.87190049	21.42882886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.9339308	NA	21.73061725	NA	NA	NA	20.56888505	20.49135049	20.82082252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Ubxn4			
Q9JKB1	14	Uchl3	1	20.02911077	NA	19.66181782	NA	NA	NA	NA	19.91198528	20.04829037	20.12526829	19.93133775	19.51878462	NA	20.38970745	NA	NA	NA	NA	NA	NA	NA	20.17860275	NA	NA	20.27315972	NA	19.47398925	NA	NA	NA	NA	NA	NA	19.58639421	19.02070609	19.81523458	19.16333441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.73712067	NA	NA	20.41309785	NA	NA	20.50075455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.07727603	NA	NA	NA	18.86878158	NA	18.68245946	NA	NA	NA	NA	NA	NA	NA	19.14579094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.06339752	NA	20.08805109	19.35860212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.02928484	NA	19.6930473	20.32695918	NA	19.58998105	NA	NA	18.87337658	NA	18.03420398	20.01257377	NA	NA	NA	NA	18.52414288	NA	19.63935274	NA	18.89488879	NA	NA	19.2425478	18.84254819	NA	18.86668798	NA	NA	NA	NA	NA	19.26011375	NA	18.54625325	NA	NA	NA	19.05746432	NA	NA	NA	18.95120562	18.93649699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		Uchl3			
