,gene
9267,Pakap
9268,Palb2
9269,Pald1
9270,Palld
9271,Palm
9272,Palmd
9273,Pam
9274,Pam16
9275,Pan2
9276,Pan3
9277,Pank2
9278,Pank3
9279,Pank4
9280,Pantr1
9281,Paox
9282,Papola
9283,Papolg
9284,Pappa
9285,Pappa2
9286,Papss1
9287,Papss2
9288,Paqr3
9289,Paqr4
9290,Paqr5
9291,Paqr8
9292,Pard3
9293,Pard3b
9294,Pard6b
9295,Pard6g
9296,Parg
9297,Park7
9298,Parl
9299,Parm1
9300,Parn
9301,Parp1
9302,Parp10
9303,Parp11
9304,Parp12
9305,Parp14
9306,Parp16
9307,Parp2
9308,Parp3
9309,Parp4
9310,Parp6
9311,Parp8
9312,Parp9
9313,Parpbp
9314,Parva
9315,Parvb
9316,Pask
9317,Pate2
9318,Patj
9319,Patl1
9320,Patl2
9321,Pawr
9322,Pax1
9323,Pax3
9324,Pax4
9325,Pax5
9326,Pax6os1
9327,Paxbp1
9328,Paxip1
9329,Paxx
9330,Pbdc1
9331,Pbk
9332,Pbld2
9333,Pbrm1
9334,Pbx1
9335,Pbx2
9336,Pbx3
9337,Pbx4
9338,Pbxip1
9339,Pcbd2
9340,Pcbp1
9341,Pcbp2
9342,Pcbp3
9343,Pcbp4
9344,Pcca
9345,Pccb
9346,Pcdh11x
9347,Pcdh15
9348,Pcdh17
9349,Pcdh18
9350,Pcdh19
9351,Pcdh7
9352,Pcdh9
9353,Pced1b
9354,Pcf11
9355,Pcgf1
9356,Pcgf2
9357,Pcgf3
9358,Pcgf5
9359,Pcgf6
9360,Pcid2
9361,Pcif1
9362,Pck2
9363,Pclaf
9364,Pclo
9365,Pcm1
9366,Pcmt1
9367,Pcmtd1
9368,Pcmtd2
9369,Pcna
9370,Pcna-ps2
9371,Pcnp
9372,Pcnt
9373,Pcnx
9374,Pcnx2
9375,Pcnx3
9376,Pcnx4
9377,Pcolce
9378,Pcolce2
9379,Pcp4l1
9380,Pcsk1
9381,Pcsk2
9382,Pcsk4
9383,Pcsk5
9384,Pcsk6
9385,Pcsk7
9386,Pcx
9387,Pcyox1
9388,Pcyox1l
9389,Pcyt1a
9390,Pcyt1b
9391,Pcyt2
9392,Pdap1
9393,Pdcd10
9394,Pdcd11
9395,Pdcd2l
9396,Pdcd4
9397,Pdcd5
9398,Pdcd5-ps
9399,Pdcd6
9400,Pdcd6ip
9401,Pdcd7
9402,Pdcl
9403,Pdcl3
9404,Pde10a
9405,Pde11a
9406,Pde12
9407,Pde1c
9408,Pde3a
9409,Pde3b
9410,Pde4a
9411,Pde4b
9412,Pde4c
9413,Pde4d
9414,Pde4dip
9415,Pde5a
9416,Pde6a
9417,Pde6d
9418,Pde6g
9419,Pde7a
9420,Pde7b
9421,Pde8a
9422,Pde8b
9423,Pde9a
9424,Pdgfa
9425,Pdgfb
9426,Pdgfc
9427,Pdgfd
9428,Pdgfra
9429,Pdgfrb
9430,Pdgfrl
9431,Pdha1
9432,Pdhb
9433,Pdhx
9434,Pdia3
9435,Pdia4
9436,Pdia5
9437,Pdia6
9438,Pdik1l
9439,Pdk1
9440,Pdk3
9441,Pdlim1
9442,Pdlim2
9443,Pdlim5
9444,Pdlim7
9445,Pdp1
9446,Pdpk1
9447,Pdpn
9448,Pdpr
9449,Pdrg1
9450,Pds5a
9451,Pds5b
9452,Pdss1
9453,Pdss2
9454,Pdxdc1
9455,Pdxk
9456,Pdxk-ps
9457,Pdzd11
9458,Pdzd2
9459,Pdzd4
9460,Pdzd8
9461,Pdzk1
9462,Pdzrn3
9463,Pdzrn4
9464,Pea15a
9465,Peak1
9466,Pebp1
9467,Pecam1
9468,Pecr
9469,Pef1
9470,Peli1
9471,Peli2
9472,Peli3
9473,Pelp1
9474,Pemt
9475,Pepd
9476,Per3
9477,Pes1
9478,Pet100
9479,Pex1
9480,Pex11a
9481,Pex11b
9482,Pex12
9483,Pex13
9484,Pex14
9485,Pex16
9486,Pex19
9487,Pex2
9488,Pex3
9489,Pex5
9490,Pex5l
9491,Pex6
9492,Pex7
9493,Pfas
9494,Pfdn1
9495,Pfdn2
9496,Pfdn4
9497,Pfdn5
9498,Pfdn6
9499,Pfkfb1
9500,Pfkfb4
9501,Pfkl
9502,Pfkm
9503,Pfkp
9504,Pfn1
9505,Pfn2
9506,Pgam1
9507,Pgam1-ps2
9508,Pgam5
9509,Pgap1
9510,Pgap2
9511,Pgap3
9512,Pgd
9513,Pggt1b
9514,Pgk1
9515,Pgk1-rs7
9516,Pgls
9517,Pglyrp1
9518,Pglyrp3
9519,Pgm1
9520,Pgm2
9521,Pgm2l1
9522,Pgm3
9523,Pgp
9524,Pgpep1
9525,Pgpep1l
9526,Pgrmc1
9527,Pgrmc2
9528,Pgs1
9529,Phactr1
9530,Phactr2
9531,Phactr4
9532,Phax
9533,Phb
9534,Phb2
9535,Phc1
9536,Phc2
9537,Phc3
9538,Phex
9539,Phf1
9540,Phf10
9541,Phf11b
9542,Phf11c
9543,Phf11d
9544,Phf12
9545,Phf13
9546,Phf14
9547,Phf2
9548,Phf20
9549,Phf20l1
9550,Phf21a
9551,Phf23
9552,Phf3
9553,Phf5a
9554,Phf6
9555,Phf8
9556,Phgdh
9557,Phip
9558,Phka1
9559,Phka2
9560,Phkb
9561,Phkg1
9562,Phkg2
9563,Phlda1
9564,Phlda3
9565,Phldb1
9566,Phldb2
9567,Phldb3
9568,Phlpp1
9569,Phlpp2
9570,Phospho2
9571,Phpt1
9572,Phrf1
9573,Phtf1
9574,Phtf2
9575,Phyh
9576,Phyhipl
9577,Phykpl
9578,Pi4k2a
9579,Pi4k2b
9580,Pi4ka
9581,Pi4kb
9582,Pias1
9583,Pias2
9584,Pias3
9585,Pias4
9586,Pibf1
9587,Picalm
9588,Pid1
9589,Piezo1
9590,Pif1
9591,Piga
9592,Pigb
9593,Pigbos1
9594,Pigc
9595,Pigf
9596,Pigg
9597,Pigk
9598,Pigl
9599,Pign
9600,Pigp
9601,Pigq
9602,Pigs
9603,Pigt
9604,Pigu
9605,Pigv
9606,Pigx
9607,Pigyl
9608,Pigz
9609,Pih1d1
9610,Pih1h3b
9611,Pik3c2a
9612,Pik3c2g
9613,Pik3c3
9614,Pik3ca
9615,Pik3cb
9616,Pik3cd
9617,Pik3ip1
9618,Pik3r1
9619,Pik3r2
9620,Pikfyve
9621,Pilra
9622,Pim1
9623,Pim3
9624,Pimreg
9625,Pin1
9626,Pin4
9627,Pink1
9628,Pinlyp
9629,Pinx1
9630,Pip4k2a
9631,Pip4k2b
9632,Pip4k2c
9633,Pip4p1
9634,Pip4p2
9635,Pip5k1a
9636,Pip5k1b
9637,Pip5k1c
9638,Pipox
9639,Pir
9640,Pisd
9641,Pisd-ps1
9642,Pisd-ps2
9643,Pithd1
9644,Pitpna
9645,Pitpnb
9646,Pitpnc1
9647,Pitpnm1
9648,Pitpnm2
9649,Pitrm1
9650,Piwil2
9651,Pja1
9652,Pja2
9653,Pkd1
9654,Pkd1l1
9655,Pkd1l2
9656,Pkd2
9657,Pkd2l1
9658,Pkd2l2
9659,Pkhd1
9660,Pkhd1l1
9661,Pkia
9662,Pkig
9663,Pkm
9664,Pkmyt1
9665,Pkn1
9666,Pkn2
9667,Pkn3
9668,Pknox1
9669,Pknox2
9670,Pkp1
9671,Pkp2
9672,Pkp3
9673,Pkp4
9674,Pla2g10
9675,Pla2g12a
9676,Pla2g12b
9677,Pla2g15
9678,Pla2g1b
9679,Pla2g4a
9680,Pla2g4c
9681,Pla2g4c-ps
9682,Pla2g4e
9683,Pla2g5
9684,Pla2g6
9685,Pla2r1
9686,Plaa
9687,Plaat3
9688,Plaat5
9689,Plac1
9690,Plac8
9691,Plagl2
9692,Plat
9693,Platr14
9694,Platr16
9695,Platr22
9696,Platr25
9697,Platr4
9698,Plau
9699,Plaur
9700,Plbd1
9701,Plbd2
9702,Plcb1
9703,Plcb3
9704,Plcb4
9705,Plcd1
9706,Plcd3
9707,Plcd4
9708,Plce1
9709,Plcg1
9710,Plcg2
9711,Plch2
9712,Plcl2
9713,Plcxd3
9714,Pld1
9715,Pld2
9716,Pld3
9717,Pld5
9718,Plec
9719,Plek2
9720,Plekha1
9721,Plekha2
9722,Plekha3
9723,Plekha4
9724,Plekha5
9725,Plekha6
9726,Plekha7
9727,Plekha8
9728,Plekhb2
9729,Plekhf1
9730,Plekhf2
9731,Plekhg1
9732,Plekhg2
9733,Plekhg3
9734,Plekhg5
9735,Plekhg6
9736,Plekhh2
9737,Plekhj1
9738,Plekhm1
9739,Plekhm2
9740,Plekhm3
9741,Plekho1
9742,Plekho2
9743,Plgrkt
9744,Plin1
9745,Plin2
9746,Plin3
9747,Plk1
9748,Plk2
9749,Plk4
9750,Plod1
9751,Plod2
9752,Plod3
9753,Plp2
9754,Plpp1
9755,Plpp2
9756,Plpp3
9757,Plpp5
9758,Plpp6
9759,Plpp7
9760,Plppr2
9761,Plppr3
9762,Plppr5
9763,Plrg1
9764,Pls1
9765,Pls3
9766,Plscr1
9767,Plscr2
9768,Plscr3
9769,Plscr4
9770,Pltp
9771,Plut
9772,Plvap
9773,Plxdc1
9774,Plxdc2
9775,Plxna1
9776,Plxna2
9777,Plxna3
9778,Plxna4
9779,Plxnb1
9780,Plxnb2
9781,Plxnc1
9782,Plxnd1
9783,Pmel
9784,Pmepa1
9785,Pmf1
9786,Pml
9787,Pmm1
9788,Pmm2
9789,Pmp22
9790,Pmpca
9791,Pmpcb
9792,Pms1
9793,Pms2
9794,Pmvk
9795,Pnisr
9796,Pnkd
9797,Pnkp
9798,Pnn
9799,Pno1
9800,Pnp
9801,Pnpla1
9802,Pnpla6
9803,Pnpla7
9804,Pnpla8
9805,Pnpt1
9806,Pnrc1
9807,Pnrc2
9808,Poc1a
9809,Poc1b
9810,Podxl
9811,Podxl2
9812,Pofut1
9813,Pofut2
9814,Pogk
9815,Poglut1
9816,Poglut3
9817,Pogz
9818,Pola1
9819,Pola2
9820,Polb
9821,Pold1
9822,Pold2
9823,Pold3
9824,Pold4
9825,Poldip2
9826,Poldip3
9827,Pole
9828,Pole2
9829,Pole3
9830,Pole4
9831,Polg
9832,Polg2
9833,Polh
9834,Polk
9835,Poll
9836,Poln
9837,Polq
9838,Polr1a
9839,Polr1b
9840,Polr1c
9841,Polr1d
9842,Polr2a
9843,Polr2b
9844,Polr2c
9845,Polr2d
9846,Polr2e
9847,Polr2f
9848,Polr2g
9849,Polr2h
9850,Polr2i
9851,Polr2j
9852,Polr2k
9853,Polr2k-ps
9854,Polr2l
9855,Polr2m
9856,Polr3a
9857,Polr3b
9858,Polr3c
9859,Polr3d
9860,Polr3f
9861,Polr3g
9862,Polr3gl
9863,Polr3h
9864,Polr3k
9865,Pom121
9866,Pomgnt1
9867,Pomk
9868,Pomp
9869,Pomt1
9870,Pomt2
9871,Pon2
9872,Pon3
9873,Pop1
9874,Pop4
9875,Pop5
9876,Pop7
9877,Popdc3
9878,Por
9879,Postn
9880,Pot1a
9881,Pot1b
9882,Potegl
9883,Pou2f1
9884,Pou2f2
9885,Pou2f3
9886,Pou6f1
9887,Pou6f2
9888,Pp2d1
9889,Ppa1
9890,Ppa2
9891,Ppard
9892,Pparg
9893,Ppat
9894,Ppcdc
9895,Ppcs
9896,Ppdpf
9897,Ppef1
9898,Ppef2
9899,Ppfia1
9900,Ppfia3
9901,Ppfia4
9902,Ppfibp1
9903,Ppfibp2
9904,Pphln1
9905,Ppia
9906,Ppib
9907,Ppic
9908,Ppid
9909,Ppie
9910,Ppig
9911,Ppih
9912,Ppil1
9913,Ppil2
9914,Ppil3
9915,Ppil4
9916,Ppil6
9917,Ppip5k1
9918,Ppip5k2
9919,Ppm1a
9920,Ppm1b
9921,Ppm1d
9922,Ppm1e
9923,Ppm1f
9924,Ppm1g
9925,Ppm1h
9926,Ppm1k
9927,Ppm1l
9928,Ppme1
9929,Ppp1ca
9930,Ppp1cb
9931,Ppp1cc
9932,Ppp1ccb
9933,Ppp1r10
9934,Ppp1r11
9935,Ppp1r12a
9936,Ppp1r12b
9937,Ppp1r12c
9938,Ppp1r13b
9939,Ppp1r13l
9940,Ppp1r14b
9941,Ppp1r15a
9942,Ppp1r15b
9943,Ppp1r16a
9944,Ppp1r16b
9945,Ppp1r18
9946,Ppp1r1a
9947,Ppp1r2
9948,Ppp1r35
9949,Ppp1r37
9950,Ppp1r42
9951,Ppp1r7
9952,Ppp1r8
9953,Ppp1r9a
9954,Ppp2ca
9955,Ppp2cb
9956,Ppp2r1a
9957,Ppp2r1b
9958,Ppp2r2a
9959,Ppp2r2b
9960,Ppp2r2c
9961,Ppp2r2d
9962,Ppp2r3a
9963,Ppp2r3c
9964,Ppp2r3d
9965,Ppp2r5a
9966,Ppp2r5b
9967,Ppp2r5c
9968,Ppp2r5d
9969,Ppp2r5e
9970,Ppp3ca
9971,Ppp3cb
9972,Ppp3r1
9973,Ppp4c
9974,Ppp4r1
9975,Ppp4r1l-ps
9976,Ppp4r2
9977,Ppp4r3a
9978,Ppp4r3b
9979,Ppp6c
9980,Ppp6r1
9981,Ppp6r2
9982,Ppp6r3
9983,Pprc1
9984,Ppt1
9985,Ppt2
9986,Pptc7
9987,Ppwd1
9988,Pqbp1
9989,Pqlc2
9990,Pqlc3
9991,Pradc1
9992,Praf2
9993,Pramel4
9994,Pramel7
9995,Prc1
9996,Prcc
9997,Prcd
9998,Prcp
9999,Prdm1
10000,Prdm10
10001,Prdm2
10002,Prdm4
10003,Prdm5
10004,Prdm8
10005,Prdx1
10006,Prdx2
10007,Prdx2-ps1
10008,Prdx3
10009,Prdx4
10010,Prdx5
10011,Prdx6
10012,Preb
10013,Prelid1
10014,Prelid2
10015,Prelid3b
10016,Prelp
10017,Prep
10018,Prepl
10019,Prex1
10020,Prex2
10021,Prg4
10022,Prickle1
10023,Prickle2
10024,Prim1
10025,Prim2
10026,Primpol
10027,Prkaa1
10028,Prkab1
10029,Prkab2
10030,Prkaca
10031,Prkacb
10032,Prkag1
10033,Prkag2
10034,Prkar1a
10035,Prkar1b
10036,Prkar2a
10037,Prkar2b
10038,Prkca
10039,Prkcb
10040,Prkcd
10041,Prkce
10042,Prkch
10043,Prkci
10044,Prkcsh
10045,Prkcz
10046,Prkd1
10047,Prkd2
10048,Prkd3
10049,Prkdc
10050,Prkg1
10051,Prkg2
10052,Prkn
10053,Prkra
10054,Prkrip1
10055,Prkx
10056,Prl3d1
10057,Prlr
10058,Prmt1
10059,Prmt2
10060,Prmt5
10061,Prmt7
10062,Prmt9
10063,Prnp
10064,Procr
10065,Prorp
10066,Prorsd1
10067,Pros1
10068,Proser1
10069,Proser3
10070,Prpf18
10071,Prpf19
10072,Prpf3
10073,Prpf31
10074,Prpf38a
10075,Prpf38b
10076,Prpf39
10077,Prpf4
10078,Prpf40a
10079,Prpf40b
10080,Prpf4b
10081,Prpf6
10082,Prpf8
10083,Prph
10084,Prps1
10085,Prps2
10086,Prpsap1
10087,Prpsap2
10088,Prr11
10089,Prr12
10090,Prr13
10091,Prr14
10092,Prr14l
10093,Prr3
10094,Prr5
10095,Prr5l
10096,Prrc1
10097,Prrc2a
10098,Prrc2b
10099,Prrc2c
10100,Prrg1
10101,Prrg2
10102,Prrx1
10103,Prrx2
10104,Prss23
10105,Prss36
10106,Prss40
10107,Prss42
10108,Prtg
10109,Prune1
10110,Prune2
10111,Prx
10112,Prxl2b
10113,Prxl2c
10114,Psap
10115,Psat1
10116,Psd3
10117,Psen1
10118,Psen2
10119,Psenen
10120,Psenen-ps
10121,Psg16
10122,Psip1
10123,Pskh1
10124,Psma1
10125,Psma2
10126,Psma3
10127,Psma4
10128,Psma5
10129,Psma5-ps
10130,Psma6
10131,Psma7
10132,Psma8
10133,Psmb1
10134,Psmb10
10135,Psmb2
10136,Psmb3
10137,Psmb4
10138,Psmb5
10139,Psmb6
10140,Psmb6-ps2
10141,Psmb7
10142,Psmb8
10143,Psmb9
10144,Psmc1
10145,Psmc2
10146,Psmc3
10147,Psmc3ip
10148,Psmc4
10149,Psmc5
10150,Psmc6
10151,Psmd1
10152,Psmd10
10153,Psmd11
10154,Psmd12
10155,Psmd13
10156,Psmd14
10157,Psmd2
10158,Psmd3
10159,Psmd4
10160,Psmd5
10161,Psmd6
10162,Psmd7
10163,Psmd8
10164,Psmd9
10165,Psme1
10166,Psme2
10167,Psme2b
10168,Psme3
10169,Psme4
10170,Psmf1
10171,Psmg1
10172,Psmg2
10173,Psmg3
10174,Psmg4
10175,Pspc1
10176,Psph
10177,Psrc1
10178,Pstk
10179,Pstpip1
10180,Pstpip2
10181,Ptar1
10182,Ptbp2
10183,Ptbp3
10184,Ptcd1
10185,Ptcd2
10186,Ptcd3
10187,Ptch1
10188,Ptch2
10189,Ptchd4
10190,Ptcra
10191,Ptdss1
10192,Ptdss2
10193,Pten
10194,Pter
10195,Ptger3
10196,Ptges
10197,Ptges3
10198,Ptges3-ps
10199,Ptges3l
10200,Ptgfrn
10201,Ptgis
10202,Ptgr1
10203,Ptgr2
10204,Ptgs1
10205,Pth1r
10206,Ptk2
10207,Ptk2b
10208,Ptk7
10209,Ptma
10210,Ptms
10211,Ptov1
10212,Ptp4a2
10213,Ptpa
10214,Ptpdc1
10215,Ptpmt1
10216,Ptpn1
10217,Ptpn11
10218,Ptpn12
10219,Ptpn13
10220,Ptpn14
10221,Ptpn18
10222,Ptpn2
10223,Ptpn21
10224,Ptpn23
10225,Ptpn3
10226,Ptpn4
10227,Ptpn6
10228,Ptpn9
10229,Ptpra
10230,Ptprb
10231,Ptprd
10232,Ptpre
10233,Ptprf
10234,Ptprg
10235,Ptprj
10236,Ptprk
10237,Ptprm
10238,Ptprn2
10239,Ptpro
10240,Ptprq
10241,Ptprr
10242,Ptprs
10243,Ptprt
10244,Ptprv
10245,Ptrh2
10246,Ptrhd1
10247,Pts
10248,Pttg1
10249,Pttg1ip
10250,Ptx3
10251,Puf60
10252,Pum1
10253,Pum2
10254,Pum3
10255,Pura
10256,Purb
10257,Pus1
10258,Pus10
10259,Pus7
10260,Pvr
10261,Pvt1
10262,Pwp1
10263,Pwwp2a
10264,Pwwp2b
10265,Pwwp3a
10266,Pwwp3b
10267,Pxdc1
10268,Pxdn
10269,Pxk
10270,Pxmp2
10271,Pxmp4
10272,Pxn
10273,Pxt1
10274,Pxylp1
10275,Pycr1
10276,Pycr2
10277,Pycrl
10278,Pygb
10279,Pygm
10280,Pygo1
10281,Pygo2
10282,Pym1
10283,Pyroxd1
10284,Pyurf
10285,Pzp
10286,Qars
10287,Qdpr
10288,Qk
10289,Qpctl
10290,Qrich1
10291,Qrsl1
10292,Qser1
10293,Qsox1
10294,Qsox2
10295,Qtrt1
10296,Qtrt2
10297,R3hcc1
10298,R3hcc1l
10299,R3hdm1
10300,R3hdm2
10301,R3hdm4
10302,Rab10
10303,Rab11a
10304,Rab11b
10305,Rab11fip1
10306,Rab11fip2
10307,Rab11fip3
10308,Rab11fip4
10309,Rab11fip5
10310,Rab12
10311,Rab13
10312,Rab14
10313,Rab18
10314,Rab1a
10315,Rab1b
10316,Rab20
10317,Rab21
10318,Rab22a
10319,Rab23
10320,Rab24
10321,Rab27a
10322,Rab27b
10323,Rab28
10324,Rab29
10325,Rab2a
10326,Rab2b
10327,Rab30
10328,Rab31
10329,Rab32
10330,Rab33b
10331,Rab34
10332,Rab35
10333,Rab37
10334,Rab38
10335,Rab39
10336,Rab3b
10337,Rab3gap1
10338,Rab3gap2
10339,Rab3il1
10340,Rab3ip
10341,Rab40b
10342,Rab40c
10343,Rab44
10344,Rab4a
10345,Rab5a
10346,Rab5b
10347,Rab5c
10348,Rab5if
10349,Rab6a
10350,Rab6b
10351,Rab7
10352,Rab7-ps1
10353,Rab7b
10354,Rab8a
10355,Rab8b
10356,Rab9
10357,Rabac1
10358,Rabep1
10359,Rabep2
10360,Rabepk
10361,Rabgap1
10362,Rabgap1l
10363,Rabgef1
10364,Rabggta
10365,Rabggtb
10366,Rabif
10367,Rabl6
10368,Rac1
10369,Racgap1
10370,Rack1
10371,Rad1
10372,Rad17
10373,Rad18
10374,Rad21
10375,Rad23a
10376,Rad23b
10377,Rad50
10378,Rad51
10379,Rad51ap1
10380,Rad51b
10381,Rad51c
10382,Rad51d
10383,Rad52
10384,Rad54b
10385,Rad54l
10386,Rad54l2
10387,Rad9b
10388,Radx
10389,Rae1
10390,Raet1d
10391,Raet1e
10392,Raf1
10393,Rai1
10394,Rai14
10395,Rala
10396,Ralb
10397,Ralbp1
10398,Ralgapa1
10399,Ralgapa2
10400,Ralgapb
10401,Ralgds
10402,Ralgps1
10403,Ralgps2
10404,Raly
10405,Ralyl
10406,Ramac
10407,Ramp1
10408,Ran
10409,Ranbp1
10410,Ranbp10
10411,Ranbp17
10412,Ranbp2
10413,Ranbp3
10414,Ranbp9
10415,Rangap1
10416,Rap1a
10417,Rap1b
10418,Rap1gap
10419,Rap1gap2
10420,Rap1gds1
10421,Rap2a
10422,Rap2b
10423,Rap2c
10424,Rapgef1
10425,Rapgef2
10426,Rapgef3
10427,Rapgef4
10428,Rapgef4os1
10429,Rapgef5
10430,Rapgef6
10431,Rapgefl1
10432,Raph1
10433,Rara
10434,Rarb
10435,Rarg
10436,Rarres2
10437,Rars
10438,Rars2
10439,Rasa1
10440,Rasa2
10441,Rasa3
10442,Rasal2
10443,Rasgef1b
10444,Rasgrf2
10445,Rasl11a
10446,Rassf3
10447,Rassf5
10448,Rassf7
10449,Rassf8
10450,Rassf9
10451,Rb1
10452,Rb1cc1
10453,Rbbp4
10454,Rbbp5
10455,Rbbp6
10456,Rbbp7
10457,Rbbp8
10458,Rbbp9
10459,Rbck1
10460,Rbfox1
10461,Rbfox2
10462,Rbfox3
10463,Rbis
10464,Rbl1
10465,Rbl2
10466,Rbm10
10467,Rbm12b2
10468,Rbm14
10469,Rbm15
10470,Rbm15b
10471,Rbm17
10472,Rbm18
10473,Rbm19
10474,Rbm20
10475,Rbm22
10476,Rbm25
10477,Rbm26
10478,Rbm27
10479,Rbm28
10480,Rbm3
10481,Rbm33
10482,Rbm34
10483,Rbm39
10484,Rbm41
10485,Rbm43
10486,Rbm45
10487,Rbm47
10488,Rbm48
10489,Rbm4b
10490,Rbm5
10491,Rbm6
10492,Rbm7
10493,Rbm8a
10494,Rbm8a2
10495,Rbms1
10496,Rbms2
10497,Rbms3
10498,Rbmx
10499,Rbmx2
10500,Rbmx2-ps
10501,Rbmxl1
10502,Rbp1
10503,Rbp2
10504,Rbp7
10505,Rbpj
10506,Rbpj-ps3
10507,Rbpms
10508,Rbpms2
10509,Rbsn
10510,Rbx1
10511,Rbx1-ps
10512,Rc3h1
10513,Rc3h2
10514,Rcan1
10515,Rcan3
10516,Rcbtb1
10517,Rcbtb2
10518,Rcc1
10519,Rcc1l
10520,Rcc2
10521,Rccd1
10522,Rce1
10523,Rchy1
10524,Rcl1
10525,Rcn1
10526,Rcn2
10527,Rcn3
10528,Rcor1
10529,Rcor2
10530,Rcor3
10531,Rdh10
10532,Rdh11
10533,Rdh14
10534,Rdm1
10535,Rdx
10536,Rec114
10537,Rec8
10538,Reck
10539,Recql4
10540,Recql5
10541,Reep1
10542,Reep3
10543,Reep4
10544,Reep5
10545,Rel
10546,Rela
10547,Relb
10548,Relch
10549,Rell1
10550,Reln
10551,Rem1
10552,Renbp
10553,Reps1
10554,Reps2
10555,Rer1
10556,Rere
10557,Resf1
10558,Rest
10559,Retreg1
10560,Retreg2
10561,Retreg3
10562,Retsat
10563,Rev1
10564,Rev3l
10565,Rex1bd
10566,Rex2
10567,Rexo1
10568,Rexo2
10569,Rexo4
10570,Rexo5
10571,Rfc1
10572,Rfc2
10573,Rfc3
10574,Rfc4
10575,Rfc5
10576,Rfesd
10577,Rffl
10578,Rfk
10579,Rflnb
10580,Rfng
10581,Rft1
10582,Rftn1
10583,Rfwd3
10584,Rfx2
10585,Rfx3
10586,Rfx4
10587,Rfx7
10588,Rfxank
10589,Rgl1
10590,Rgma
10591,Rgmb
10592,Rgp1
10593,Rgs10
10594,Rgs12
10595,Rgs17
10596,Rgs19
10597,Rgs20
10598,Rgs3
10599,Rgs6
10600,Rgs7bp
10601,Rhbdd1
10602,Rhbdd2
10603,Rhbdd3
10604,Rhbdf2
10605,Rhbdl2
10606,Rhbdl3
10607,Rhd
10608,Rheb
10609,Rhebl1
10610,Rhoa
10611,Rhob
10612,Rhobtb1
10613,Rhobtb2
10614,Rhobtb3
10615,Rhoc
10616,Rhod
10617,Rhof
10618,Rhog
10619,Rhoj
10620,Rhoq
10621,Rhot1
10622,Rhot2
10623,Rhou
10624,Rhpn2
10625,Ric1
10626,Ric8b
10627,Rictor
10628,Rida
10629,Rif1
10630,Rilpl1
10631,Rilpl2
10632,Rimbp2
10633,Rimklb
10634,Rims1
10635,Rims2
10636,Rims3
10637,Rin1
10638,Rin2
10639,Rin3
10640,Ring1
10641,Rint1
10642,Riok1
10643,Riok2
10644,Riok3
10645,Riox2
10646,Ripk1
10647,Ripk2
10648,Ripk3
10649,Ripor1
10650,Ripor2
10651,Rit1
10652,Rita1
10653,Rlf
10654,Rlim
10655,Rmc1
10656,Rmdn1
10657,Rmdn2
10658,Rmi1
10659,Rmi2
10660,Rmnd1
10661,Rmnd5a
10662,Rmnd5b
10663,Rn7s1
10664,Rn7s2
10665,Rn7sk
10666,Rnase4
10667,Rnaseh1
10668,Rnaseh2a
10669,Rnaseh2b
10670,Rnaseh2c
10671,Rnasel
10672,Rnaset2a
10673,Rnaset2b
10674,Rnd1
10675,Rnd2
10676,Rnd3
10677,Rnf10
10678,Rnf11
10679,Rnf111
10680,Rnf114
10681,Rnf115
10682,Rnf121
10683,Rnf122
10684,Rnf125
10685,Rnf126
10686,Rnf128
10687,Rnf13
10688,Rnf130
10689,Rnf135
10690,Rnf138
10691,Rnf14
10692,Rnf141
10693,Rnf144b
10694,Rnf145
10695,Rnf146
10696,Rnf149
10697,Rnf150
10698,Rnf157
10699,Rnf167
10700,Rnf168
10701,Rnf169
10702,Rnf181
10703,Rnf182
10704,Rnf183
10705,Rnf185
10706,Rnf187
10707,Rnf19a
10708,Rnf19b
10709,Rnf2
10710,Rnf20
10711,Rnf212b
10712,Rnf213
10713,Rnf214
10714,Rnf216
10715,Rnf217
10716,Rnf219
10717,Rnf220
10718,Rnf24
10719,Rnf25
10720,Rnf26
10721,Rnf34
10722,Rnf38
10723,Rnf4
10724,Rnf40
10725,Rnf41
10726,Rnf43
10727,Rnf44
10728,Rnf6
10729,Rnf7
10730,Rnf8
10731,Rnft1
10732,Rngtt
10733,Rnh1
10734,Rnls
10735,Rnmt
10736,Rnpc3
10737,Rnpep
10738,Rnpepl1
10739,Rnps1
10740,Rnps1-ps
10741,Ro60
10742,Robo1
10743,Robo2
10744,Rock1
10745,Rock2
10746,Romo1
10747,Ropn1l
10748,Ror1
10749,Ror2
10750,Rora
10751,Rorb
10752,Ros1
10753,Rp1
10754,Rp2
10755,Rp9
10756,Rpa1
10757,Rpa2
10758,Rpa3
10759,Rpain
10760,Rpap1
10761,Rpap2
10762,Rpap3
10763,Rpe
10764,Rpf1
10765,Rpf2
10766,Rpgrip1
10767,Rpgrip1l
10768,Rpia
10769,Rpl10
10770,Rpl10-ps1
10771,Rpl10-ps3
10772,Rpl10-ps5
10773,Rpl10-ps6
10774,Rpl10a
10775,Rpl10a-ps1
10776,Rpl10a-ps2
10777,Rpl10a-ps4
10778,Rpl11
10779,Rpl12
10780,Rpl12-ps1
10781,Rpl13
10782,Rpl13-ps1
10783,Rpl13-ps3
10784,Rpl13-ps6
10785,Rpl13a
10786,Rpl13a-ps1
10787,Rpl14
10788,Rpl14-ps1
10789,Rpl15
10790,Rpl15-ps1
10791,Rpl15-ps2
10792,Rpl15-ps3
